track_name,artist_name,genre,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
Heat Waves (513),Drake,Country,69,0.7648009724592773,0.941048260038377,0.7268769061397716,0.9907488093932189,9,0.7897617737346345,-0.3875290798208937,0.9136695974427194,170.58764220962007,0.32731318882968785
Heat Waves (514),Post Malone,Classical,48,0.6788977250778405,0.8726550721760554,0.8740136713087157,0.8828231626784937,9,0.6635020694052571,-13.293582295561027,0.4702839362632367,178.16845059370488,0.1361364403505113
One Dance (515),The Beatles,Indie,90,0.7729867213055868,0.452086596811366,0.22071258594441867,0.47299059369815266,6,0.3457302521929979,-21.65853754999982,0.5691509806545715,115.0071312274953,0.15637361253330695
As It Was (516),Queen,Pop,41,0.9514420287256811,0.9858053208502058,0.15844803718990597,0.5196850311503769,11,0.17139831232475244,-18.04302115199838,0.9281060894780875,106.0555965986449,0.6838839734462702
Good as Hell (517),Ariana Grande,Dance,90,0.7764893026510181,0.0001865281706631139,0.06220509152569098,0.19057604651719384,4,0.0789805993662317,-24.89609017849173,0.5302632256383486,134.69162927822214,0.01973209566840528
Skinny Love (518),Coldplay,Country,62,0.6113366022166469,0.6139794562733938,0.8227029217172064,0.4620393428395556,6,0.693297468551492,-7.143381633277425,0.35359114595731855,98.715219259893,0.117553261625438
One Dance (519),Billie Eilish,Indie,74,0.8573089023608409,0.6164281773718701,0.31138193989258434,0.9030278734928117,2,0.7847234151793583,-6.795779465316961,0.7971551058158318,83.26242214063802,0.8443654912130965
Levitating (520),The Weeknd,Hip-Hop,98,0.6732464393545315,0.4574430558698882,0.4016968927597765,0.05085342363582113,1,0.82645365245498,-3.746370228525169,0.4428501974752107,174.58311711158697,0.8449140850182532
Levitating (521),Post Malone,Classical,37,0.4081190568259231,0.39694797293429285,0.5027501916096123,0.8635568029983097,10,0.9137650033037986,-29.201923092103083,0.3184694256023054,172.57406324414194,0.32924347876357696
Good as Hell (522),Miley Cyrus,Pop,54,0.8856197642417732,0.4553831354806076,0.8394532342095508,0.34094780164260974,4,0.8799295636383736,-13.140559751208624,0.7232294586055346,96.26538537621211,0.08795300836872899
Skinny Love (523),Miley Cyrus,Pop,75,0.22190046078437287,0.4149604360796805,0.6508332215614849,0.8995127650963098,3,0.9997412722580926,-23.572336969704466,0.801605676613043,120.77402469297195,0.7049703338072059
Shut Up and Dance (524),David Bowie,Pop,59,0.7146412749087242,0.7304924774822994,0.6150646298578113,0.9408799063414847,4,0.24406401096725128,-19.773509535229287,0.7917161675842714,163.10363132726854,0.3601316877738744
As It Was (525),Post Malone,Hip-Hop,76,0.8815634549407569,0.13535543497328406,0.1756720999559107,0.6708648870019059,7,0.7633076152122106,-6.451331541404777,0.9776744141287076,146.1000298820853,0.045464627204925834
Bohemian Rhapsody (526),Harry Styles,R&B,78,0.7313165197032963,0.19763922059113015,0.5131898917098298,0.6644237865926779,11,0.5864595123747977,-24.238990429155116,0.7866669488749627,119.4787509170714,0.15782698129979855
Wonderwall (527),Ariana Grande,Dance,76,0.6972754190538569,0.1805182283924236,0.7153810171786552,0.4527543377087401,3,0.2612451324535824,-10.84974748256731,0.7699334359486862,154.41709971828192,0.1372148119640243
Skinny Love (528),Billie Eilish,Hip-Hop,47,0.752638294071836,0.26247058512126453,0.9732608830304917,0.8355402245437075,8,0.9819053222869428,-10.363014263292055,0.8574852537362202,169.70473882101908,0.5891163438276622
Heat Waves (529),Queen,Jazz,95,0.4650552483006444,0.5252584187815833,0.20140630921335223,0.9616127584332832,6,0.8978981047742521,-1.3771825529309787,0.00018519529544280822,172.61583305258682,0.8981175836035613
Sunroof (530),The Weeknd,Dance,97,0.874170682157026,0.11120874733821873,0.009543353067226645,0.7750818003391192,9,0.12851566844411644,-6.745172144131889,0.36243141118777067,117.8849611922189,0.7930720333234574
Shut Up and Dance (531),Travis Scott,Electronic,62,0.2034364751360912,0.8681692953265041,0.07530143359846975,0.6219367337567092,11,0.026158342323419848,-5.890945585389197,0.7376030960344221,97.35606800728189,0.5465160450172301
Wonderwall (532),Ariana Grande,Classical,65,0.1273864160003393,0.2973615313084723,0.37585246518197923,0.6067928958213368,6,0.6883307623326769,-14.051977529463196,0.5997190111102774,171.2838858193975,0.42215516492748006
Wonderwall (533),Billie Eilish,Hip-Hop,48,0.28550878011851155,0.16253798746870785,0.8205446477459871,0.8494699015836623,7,0.6041306288565351,-24.39657578512888,0.17757200263161765,89.25554458610283,0.618676709068865
Shut Up and Dance (534),Taylor Swift,Indie,57,0.5315773967749932,0.6756213095982433,0.0071420817682450455,0.5412037657712984,11,0.9358156241111459,-17.233099028449452,0.30373308908854535,152.16883912281637,0.44381274098008083
Blinding Lights (535),The Beatles,Dance,69,0.5105617954093381,0.03808630059931928,0.4567305928858403,0.8038598862488227,5,0.23400528716036983,-13.51531279464539,0.3367926110821068,94.04973148608016,0.24609912257631594
Anti-Hero (536),Travis Scott,Jazz,44,0.8205987576765866,0.6199685648741642,0.32923061534139453,0.5088852551742458,7,0.08438794789498705,-9.647422448588632,0.567828111172316,118.93868546676921,0.6791974553522796
Wonderwall (537),Miley Cyrus,Electronic,70,0.4045686564040174,0.6981984306764998,0.052481710099727574,0.06244427497392413,2,0.25921533377198647,-11.768726645042182,0.8315982964410764,121.15557465450274,0.873243945741321
Shut Up and Dance (538),Travis Scott,R&B,68,0.48434442629150865,0.21491653138671918,0.4502362866726173,0.38394700890415523,9,0.01892764051146345,-18.180665132482694,0.9324917797776798,95.87579151120833,0.3728703306808605
Skinny Love (539),Queen,Indie,31,0.013367683259395635,0.04196407344363429,0.25474870733671884,0.4444409576714987,9,0.035892751188932426,-22.040606790124755,0.750092412853639,172.2681434006612,0.8415384676913369
Shut Up and Dance (540),Miley Cyrus,Dance,92,0.4097392364429391,0.3636453589194496,0.35188483434700646,0.1416172449866172,0,0.9148578059207596,-24.953074703889506,0.8429503901768098,80.26681680092862,0.43108204648349047
Fix You (541),Queen,Classical,58,0.6477742329503421,0.09859423024193648,0.705615304784293,0.10249632918921281,5,0.3520165825018783,-9.184638411832012,0.4700959584515161,169.38085432166307,0.401335943099426
One Dance (542),David Bowie,Indie,95,0.015508330626592182,0.11647784967333707,0.5215509839109671,0.5354649496569541,0,0.41080900100968065,-10.63803977062545,0.3897753196222874,168.38293234754855,0.028324357547027668
Flowers (543),Harry Styles,Electronic,80,0.28088196518624375,0.25426123144486457,0.12464742899281334,0.08514363655608215,8,0.01837165453810441,-9.378826027265802,0.39270853214421697,111.69636536980016,0.6952789013674103
Blinding Lights (544),Queen,Indie,39,0.20795635928938994,0.2954679246267593,0.961414540423639,0.30294516789008397,1,0.2705217801718466,-18.824176415916156,0.6160385283399571,150.42842698792754,0.8075025251138229
Uptown Funk (545),Miley Cyrus,Rock,43,0.04198542890958823,0.5299703410214206,0.6359107657097384,0.744596975963076,10,0.804725983741431,-22.12776532287765,0.12423670555580901,105.28089112983156,0.663556919558561
Flowers (546),David Bowie,Country,80,0.4792600899145375,0.6783918855030131,0.7658684256625315,0.9644321795679808,1,0.6154909596667192,-7.208360139572239,0.5794941827902612,155.87735622539384,0.1513609513919435
One Dance (547),Queen,R&B,68,0.1817232932281565,0.5927709408701848,0.07921315000837081,0.7178705805519285,6,0.7537806010864153,-6.7905781483399785,0.6651328601837255,136.11197417877435,0.10329346755264313
One Dance (548),Taylor Swift,Electronic,57,0.7430815396313801,0.1483603372895168,0.047058379460018895,0.9926255484528702,1,0.44721374079378506,-16.33150878099478,0.4389087402062388,110.02254542476584,0.5728587516185395
One Dance (549),Travis Scott,Indie,32,0.8479278837633485,0.17208603245262644,0.01944805036808117,0.6983379712794027,9,0.30972922175133,-11.642877456980276,0.9531671767711674,120.02347536376546,0.4015162541846019
Flowers (550),Harry Styles,Country,99,0.5455851826691478,0.8787692497929145,0.18879402777344445,0.2937944706543275,7,0.4828100933283703,-18.794410073047764,0.6082132723795752,148.98887322384036,0.4290977834855896
Good as Hell (551),Queen,Country,56,0.9817073425211416,0.5583523150641136,0.41440839771849514,0.6720525405053619,5,0.32307106840575117,-8.9415839964058,0.2199994722366252,170.6097449643783,0.9678002467430077
Anti-Hero (552),David Bowie,Indie,31,0.45047857147059533,0.869937832897689,0.9358261334028228,0.7021567651969038,6,0.838971096674068,-4.928352100563863,0.47921625743351626,93.07265165672746,0.7239226711930654
Shut Up and Dance (553),Coldplay,Classical,67,0.5133682102249155,0.3715465113198744,0.4570596592657763,0.3717269846164606,6,0.2976737155928457,-9.353001679930518,0.675404437135294,137.1363969669157,0.4117877392077567
Sunroof (554),Ariana Grande,Rock,32,0.9892177539577501,0.6144000074313238,0.2902551053725294,0.017713850609389015,5,0.6597636404530838,-14.622521194585904,0.323629124580479,105.37291994571174,0.01909927984171489
Anti-Hero (555),Dua Lipa,Hip-Hop,45,0.23154843596504882,0.5236634160546108,0.5619352535196633,0.703199784775487,9,0.13698222230952783,-16.24026121522889,0.07964160628902317,160.13722498754592,0.03409569785327027
Heat Waves (556),Billie Eilish,Rock,69,0.9425459396769053,0.31912348982046257,0.11193457813478924,0.02170009527554162,10,0.6868664937349099,-10.730410470727673,0.583435634710885,87.0237305869481,0.6848036956458562
Skinny Love (557),Dua Lipa,Indie,31,0.042837555119113246,0.46991537203359535,0.6095058910049832,0.6311880780600712,8,0.9132997116000338,-9.605673251960091,0.94787016861968,148.89557901711697,0.8377387595177639
As It Was (558),Coldplay,R&B,70,0.4463868902631948,0.502490876826932,0.5684319543305033,0.16361648874255508,8,0.6085831546399083,-13.23811669426383,0.48507198556317377,97.49460136910298,0.7077026295496838
Good as Hell (559),Dua Lipa,Hip-Hop,41,0.07000351213306577,0.2007709747566786,0.7919930334057097,0.5656035277480433,6,0.5598553800344772,-11.251731746778152,0.9061090806470379,139.63854184032292,0.4058877526047254
Uptown Funk (560),Coldplay,Electronic,64,0.729234742913643,0.3150103723767316,0.9866876116170241,0.5039130253806,8,0.9611182680216402,-27.102339525164034,0.835023588371694,163.56925871926921,0.031135737930569563
Anti-Hero (561),The Weeknd,Rock,94,0.6084089358800178,0.7914097505069756,0.2508734717161105,0.013513642306182572,9,0.6273965553158464,-1.4470345157301985,0.14741278363398336,155.50806621216796,0.9674016302352297
Sunroof (562),Coldplay,Indie,84,0.7066342634675964,0.9157882394541271,0.5096564508037607,0.36286581699510345,2,0.2595504332730826,-6.27680808803898,0.7081699218355708,155.29428876836374,0.9863360621580867
Levitating (563),Coldplay,Rock,74,0.37448039996801696,0.35979409354529945,0.9088654063190036,0.6010911673963028,2,0.2923910238477404,-18.782163908796484,0.43546552507197844,131.78453121869052,0.5493645514442687
One Dance (564),Ed Sheeran,Hip-Hop,91,0.3694819340313803,0.3069722822090182,0.7851898844228413,0.8486065518987798,0,0.7053066425359272,-13.1156216713911,0.2502463252629369,169.07455918497214,0.07067096469510559
Wonderwall (565),Coldplay,Jazz,78,0.045319278960894605,0.19519716457188252,0.48740630310080757,0.8886421138365173,4,0.7354365938921863,-28.58026409590736,0.686938355666703,138.8105198241998,0.5409725059144669
Heat Waves (566),Taylor Swift,Dance,54,0.3499449395296398,0.6784911686505812,0.9453716496147778,0.4838499700332233,3,0.3034962317890152,-28.76316558002819,0.7426607186564214,171.75179685495706,0.8923384702208084
As It Was (567),Ariana Grande,Rock,52,0.9292884022620594,0.3230997016663373,0.05723669351680938,0.7284224872994381,1,0.3453439779263302,-22.47604994664112,0.1798963187348388,134.65224578324177,0.6799855101282135
Blinding Lights (568),The Beatles,Electronic,53,0.37922653718044896,0.9877495390991885,0.930998619712584,0.31645457653345765,8,0.991056508739087,-9.308950729061301,0.9144446820562084,130.5965563020003,0.7199892310327243
Uptown Funk (569),Queen,Electronic,67,0.83136770622197,0.3256848020639532,0.05050739238280655,0.34218640575865744,2,0.10195254958027744,-4.435567565999648,0.751147243951441,102.23530192103145,0.08496983743224928
Skinny Love (570),Billie Eilish,Pop,57,0.8423255047499341,0.39413604678262815,0.5473047441146843,0.19446351918231375,7,0.4046450284400993,-13.224423600604549,0.9333754991419687,134.4786654030205,0.10651163703180144
As It Was (571),Harry Styles,Rock,50,0.37324115637923383,0.6033341962120348,0.8904409480010858,0.5619481099932393,5,0.062447531197507455,-14.036017812529428,0.317073218763691,94.0584831248897,0.12734877637588526
One Dance (572),Ariana Grande,Dance,83,0.631988680396189,0.801684293191305,0.2627209435613028,0.3145641509273652,4,0.821078361998241,-17.930713986256023,0.9393350157429868,166.96902012595456,0.9043768336609926
Wonderwall (573),Miley Cyrus,Classical,47,0.09537160227305863,0.4695186653456337,0.4722484989451585,0.08437089643850504,0,0.09234583894543225,-25.152061321259364,0.36851765783838086,147.58918887082933,0.5258496362638133
Good as Hell (574),The Beatles,Country,65,0.1036785807342765,0.42265603378895833,0.3243288791369666,0.6850060866631787,3,0.6740073564627111,-26.449376960202375,0.05396976142739174,179.36354484929421,0.7915750963929912
Wonderwall (575),The Weeknd,Dance,74,0.04865766366171331,0.9956378335948083,0.9521439170763514,0.7077532076053982,2,0.05648342400348205,-7.179607163371021,0.7629693887090233,89.2097427790523,0.11529125988360023
Flowers (576),The Weeknd,Country,82,0.5810150933751095,0.010493641139944443,0.8236455947530908,0.35999241877905785,0,0.6728550378096911,-2.1748934611027337,0.7035081440883408,104.0672749845287,0.927642705508595
Wonderwall (577),Drake,Country,59,0.426070977626097,0.8950652888512458,0.7090015113263796,0.0767233994560228,11,0.8430369469277033,-16.25150350841181,0.5979109922633324,167.71586042661392,0.8211420914972102
Flowers (578),Travis Scott,Jazz,89,0.5480323566642401,0.14914082593973743,0.5876269866151087,0.4262977174034259,4,0.39882152692405737,-10.216630238530854,0.489893744384174,119.52540997689177,0.2247641447753561
Heat Waves (579),Coldplay,Pop,61,0.5210731905083879,0.7859252762089134,0.8205917893241481,0.44233545805021546,5,0.5221264934321769,-2.5662704735717625,0.03216527032263139,126.63029899818976,0.8741822332939535
Good as Hell (580),Ariana Grande,Dance,96,0.3502029910907303,0.617931559846298,0.3922670415235471,0.668670884897893,1,0.4015417380052825,-27.296591011975664,0.6245972515201543,166.0651887387617,0.2634427593968093
Skinny Love (581),David Bowie,Dance,96,0.6774734148234729,0.34184728549809207,0.4475518551060619,0.3154163912586835,2,0.3004887586326389,-6.885556406429107,0.41683461522279364,132.18232249499522,0.2053398793390565
Bohemian Rhapsody (582),Ed Sheeran,Jazz,57,0.7585018809163907,0.8738749555210183,0.7300017210808615,0.6825992797813054,10,0.8032634006271282,-11.495493468732747,0.560209402740945,99.34758494143682,0.26424393681221237
One Dance (583),Dua Lipa,Rock,73,0.014628258877675715,0.012907227980991975,0.35775476329371425,0.8714885417573883,5,0.2720025737309897,-12.04088463510416,0.42932134196763627,169.20301154097808,0.9099550632726093
Flowers (584),Miley Cyrus,Rock,70,0.2072422997688783,0.22669065207492367,0.06390094204837382,0.23748604236219983,3,0.722943424389447,-21.223787145552905,0.966056132765199,83.10616564230335,0.9155919855148695
Blinding Lights (585),The Weeknd,Rock,92,0.7132358680833368,0.566892796249536,0.07433460888607146,0.9789195561198998,8,0.20619707925520225,-9.483199356669694,0.6041089011508471,169.53962676434432,0.3289957746879688
Wonderwall (586),Billie Eilish,R&B,52,0.3866201726338342,0.351542260049698,0.11536280130570387,0.38636813713680696,4,0.24985379607832958,-6.156067355376706,0.7492363306024672,85.05202266723347,0.7054341850945512
Wonderwall (587),The Weeknd,Country,77,0.6624839469416082,0.6103774953183276,0.8696813233436628,0.26725868514706175,3,0.33646116257721226,-26.614255051689085,0.9363469474710833,146.5849364600128,0.6757452551641833
Blinding Lights (588),Harry Styles,R&B,61,0.3469626597345584,0.024110193408666825,0.4722264257562043,0.4215111825102905,1,0.5891563773937882,-13.994357070570487,0.5915993229167397,87.16793796753346,0.8065626321304032
Skinny Love (589),Queen,Pop,86,0.3907551523296371,0.11645893048171252,0.7128823693447365,0.09439747590385916,5,0.4544223191595411,-26.96204457037771,0.012062517822400753,150.62129859650656,0.29650950014213107
Levitating (590),The Weeknd,Jazz,62,0.15867887368968492,0.12709624021843924,0.3929093356048933,0.12570590651211566,9,0.7451448098278204,-3.8227794210706634,0.03429167831054236,83.39713213329509,0.5101385419104019
Heat Waves (591),Harry Styles,Dance,53,0.25823101966616,0.18928364591600944,0.2587109474156345,0.4144340469683314,1,0.2135673003361923,-14.77089832030958,0.7023384341018618,164.24577277107875,0.6676739510082869
Shut Up and Dance (592),Ariana Grande,Country,68,0.6054117575075872,0.4593314408005428,0.34719216756221194,0.7624445219391001,11,0.010672287848834117,-5.761029322177279,0.2790851361512835,126.59439509299847,0.026256818809906046
Bohemian Rhapsody (593),Ariana Grande,R&B,63,0.4331631113151664,0.7521286995435712,0.7941823453171836,0.9003122395744909,6,0.77655747178522,-18.95743087001357,0.5793797273479487,89.34539126688779,0.37673874533095464
Uptown Funk (594),Ed Sheeran,R&B,85,0.7743026829445951,0.9055388379289011,0.6252161250314382,0.6648179907162709,2,0.8216493338800724,-26.24765319551024,0.20227718109066894,150.6819445010144,0.6958883576785689
Sunroof (595),Travis Scott,Indie,57,0.8525849549383427,0.8353725302842461,0.937639779957902,0.10521955523816973,8,0.05948016310838955,-28.755020868428655,0.27024887506171413,128.92901575037627,0.2525950931191334
Flowers (596),Drake,R&B,66,0.5416464182167599,0.19688787177568357,0.679704778576834,0.672019762180535,10,0.6109075221583965,-21.554711376828735,0.5046410559480753,99.09488588754428,0.9577041070064872
Blinding Lights (597),The Beatles,Classical,36,0.7582672920560591,0.4411505522306324,0.5701816317546939,0.6354279207029719,4,0.37820678387307793,-22.672988989077645,0.9755694633560821,81.56723738887258,0.030161371506838952
Sunroof (598),The Weeknd,Dance,97,0.30690451319457,0.199411597758535,0.6101960089858345,0.8057639182933313,7,0.7938956551945168,-13.189440779401146,0.6162704892091916,121.79982597255372,0.9580871875874228
Good as Hell (599),Billie Eilish,Classical,66,0.4149712154000782,0.2644718166671908,0.9423714394684146,0.8252486666521809,10,0.8744145541964785,-29.34783485808878,0.9361481045130232,88.56292307285355,0.21676386801040004
Skinny Love (600),The Weeknd,Dance,85,0.712777676216831,0.5035469815118861,0.7882009298667061,0.8682030757789789,5,0.8510037667972491,-14.382883671024798,0.9593798543869475,89.41696982472372,0.048822041925369986
Flowers (601),Drake,Jazz,94,0.38621199281703067,0.06810902472352254,0.024041237366437818,0.41413151457909836,11,0.7772042473508521,-18.246847739639904,0.20810999642050743,106.73295483626768,0.2924740332235575
Shut Up and Dance (602),Post Malone,Dance,94,0.5885049351589888,0.2181743295932732,0.5341396961356972,0.6978643953521443,9,0.26905222874216295,-12.686331902566735,0.31119360246894445,143.04582972424242,0.7862823072902253
Sunroof (603),Billie Eilish,Classical,76,0.18537277908251149,0.9353781613071173,0.6883384115465648,0.26825035892231075,7,0.8118896435683167,-8.927474155489062,0.7699922812187041,132.99106085609492,0.7524420064480531
Good as Hell (604),Taylor Swift,Dance,49,0.599771314970498,0.466116292658489,0.748698478439155,0.9993362799835043,10,0.5334784759062927,-10.977241647604828,0.8667640022913439,86.89873082586806,0.20884041642279205
As It Was (605),Coldplay,Jazz,48,0.8615137072268936,0.4453865259778722,0.21314211931393667,0.17533424137685993,11,0.05275661483209082,-0.46066891879901206,0.5192267441895277,176.843127589247,0.19679013359179942
One Dance (606),The Beatles,Jazz,58,0.8686396398234256,0.014567154751278899,0.8671773544513522,0.01011443166083581,2,0.45693884989824896,-25.852039683693867,0.9932260672805492,168.7168688294591,0.6425799158045408
Wonderwall (607),Taylor Swift,Pop,89,0.7243444063295397,0.24739974705834578,0.9558431471751637,0.148808714518176,2,0.9421579170299933,-17.107889732106646,0.011572198755270269,105.92254871451583,0.4580826896757305
As It Was (608),Post Malone,Dance,47,0.745753379076126,0.8662924359821813,0.23671530584486977,0.7758722895441267,4,0.8878593497355527,-17.255077900700662,0.29959265558521564,92.23385759621412,0.7922899533309022
Flowers (609),Post Malone,Indie,64,0.5579274451507007,0.16462842825866875,0.8826154575172458,0.4467836765082115,10,0.10226428099711604,-17.48840388891238,0.6231617537445798,174.240286475699,0.02413277869255359
Shut Up and Dance (610),Drake,Rock,72,0.5846680901658248,0.41512493953472107,0.09697876251609538,0.4475002478104283,9,0.7441266857143702,-10.08604823871995,0.46928991093748285,126.11417778806998,0.6104118607605711
Bohemian Rhapsody (611),The Weeknd,Electronic,40,0.133650581410518,0.014330905867001253,0.055706836115245184,0.9550229196116685,2,0.8057928659582347,-15.305158183598326,0.11660296642880075,111.11669647714358,0.7306720122398759
Sunroof (612),Drake,Jazz,78,0.4438591884213011,0.47833548167055584,0.12922380010274936,0.9196349080280742,7,0.2713881882367648,-14.477023205611108,0.3677870854805636,129.03580351651874,0.993386112028669
Heat Waves (613),Drake,Hip-Hop,67,0.4507762838863638,0.021021106726217154,0.057741079467035994,0.3111947378040092,9,0.4716085707410923,-17.029320235597062,0.025447143295039054,157.2744144546412,0.6787816942368469
One Dance (614),Post Malone,Rock,93,0.9584978356677402,0.8196095530657999,0.8450122371557759,0.20905812878086616,11,0.7109879414636829,-0.24901616944312366,0.6427460460752794,96.83852983030545,0.2318451565499663
Flowers (615),The Beatles,Country,98,0.43108686262328944,0.8248537674871036,0.05905014445827195,0.8484822099337397,7,0.4390414888211479,-2.1731595354287343,0.8927425429963552,156.74958335093072,0.10818619488003878
Skinny Love (616),Taylor Swift,Dance,37,0.5493426449027576,0.7877421883023699,0.2716641913636555,0.9060190710443632,1,0.11279691886657695,-20.768274319068873,0.8848741237834589,154.94467879338654,0.6409167746440754
Blinding Lights (617),Dua Lipa,Classical,63,0.5332513992791025,0.2833640688911182,0.10375634353585639,0.5415969227984869,11,0.7058824446817216,-26.652182256999986,0.6995444737655465,133.934820484088,0.523183067518216
Heat Waves (618),The Weeknd,Electronic,77,0.6367617170443272,0.8372372182218181,0.29542203631376496,0.6294237111171005,3,0.9116386897353035,-4.807058278841911,0.46577019549792753,166.58422887495817,0.8991452884450164
Heat Waves (619),Post Malone,Hip-Hop,85,0.7482328313318959,0.5429981326052693,0.09055946760092048,0.2569142846922934,9,0.6524847284061576,-0.08489245722826766,0.5120316186914897,93.21433781698606,0.726608021181275
Heat Waves (620),Taylor Swift,Rock,94,0.22504187617087212,0.37380810886700244,0.668003250743014,0.8008026879785246,0,0.7738007485690339,-21.221733178810634,0.1369188239956629,139.5479006665673,0.5097424500426206
Anti-Hero (621),Travis Scott,Dance,60,0.5287244190984357,0.625329959704233,0.13332681634257515,0.6321224284490231,3,0.3583625356578285,-19.266452224747013,0.34101709311920303,124.93430525018216,0.4035894707651476
Flowers (622),Dua Lipa,Pop,33,0.8259177073160304,0.012341046060374006,0.8518459258388879,0.5035135112979966,11,0.18319824512663485,-1.751004555443913,0.18772807549827364,122.22921128358317,0.4043746995708203
One Dance (623),Dua Lipa,Country,79,0.46311471383751146,0.14296087760075216,0.817191050726641,0.060108556078395825,10,0.6427736616182925,-8.666114459907305,0.8212002033499546,105.25610712695254,0.22630428615123455
Wonderwall (624),Ariana Grande,Electronic,98,0.278457546373573,0.7422935381702628,0.01366168547060942,0.9159349625111537,3,0.3277712058412189,-21.130850046610917,0.9147539013379598,117.2279656809908,0.017325971755697056
Wonderwall (625),Ed Sheeran,Indie,59,0.6547090753562991,0.244161608716153,0.8957263555151146,0.615451420384406,9,0.8600735189897928,-12.56860526148255,0.536923261420117,90.81507560236658,0.5749105882071062
Flowers (626),The Weeknd,Pop,88,0.823767395799123,0.5980091173287496,0.02894431674336706,0.19269109469296797,8,0.12262804997800658,-1.6731126190723167,0.7277640405129441,105.15989697648251,0.2124147325232152
Good as Hell (627),Dua Lipa,Hip-Hop,96,0.06314029292739132,0.38510260282302966,0.23964578495755662,0.6063861169830528,2,0.4334636997331237,-5.645606791626644,0.12146477090712748,107.19651077780826,0.20832691772804146
Anti-Hero (628),Post Malone,Electronic,74,0.7767904834072271,0.8548057787992615,0.03238913777599506,0.6774633542399734,1,0.39672760046838584,-7.7450185881402085,0.6085346432772384,152.06678674601395,0.1253812286764805
Blinding Lights (629),Ariana Grande,Pop,33,0.8216479329617712,0.9524153059966436,0.335843487039316,0.5257703366832255,8,0.9380538535539297,-7.890110648189328,0.702791021377846,84.85504272088632,0.18959549017669275
Heat Waves (630),Taylor Swift,Country,55,0.4615229275886068,0.8835647283701904,0.5138665257132716,0.7181017379560225,8,0.15313480060440388,-24.659390271231892,0.4527681295114008,145.11923081508607,0.031789149555137675
Heat Waves (631),Travis Scott,Indie,56,0.9833056568184674,0.27061999469359665,0.7966448690151381,0.5814539479286243,0,0.009846825012010951,-5.259562823161907,0.24327308447069862,102.14099097931899,0.674231449748532
Flowers (632),Harry Styles,Pop,75,0.7867083407073091,0.19416286904608226,0.33798155046983613,0.9477695820321482,5,0.23808521280711759,-21.716441026696256,0.8773745205413914,88.1861505916294,0.40139711631269426
Good as Hell (633),The Weeknd,R&B,93,0.7736625648956658,0.474434893620735,0.7054900246731167,0.053697078599306836,9,0.8202768597686545,-2.089000262954116,0.7429087199537224,110.08061610854341,0.5615245987731451
Wonderwall (634),The Beatles,Indie,80,0.7478385744120718,0.007334150836180275,0.18750445711898034,0.1062457084695605,7,0.20932181604701705,-19.06080026958651,0.899857281849195,102.44728694286027,0.6369576180207995
Wonderwall (635),Drake,Hip-Hop,79,0.150608103218274,0.025809392863181735,0.7505984567441264,0.17367163695433985,2,0.2408780637054827,-4.270188088732304,0.8184026474978234,135.20323758398501,0.9724845622761592
Shut Up and Dance (636),Billie Eilish,Country,35,0.2172308864530108,0.5532906396230001,0.23599660590923754,0.6901710706043321,10,0.1298988045368108,-22.012995164465956,0.9903744295788626,115.73764034479623,0.06826586585550098
Flowers (637),Billie Eilish,Dance,88,0.463990131464425,0.520449404165286,0.14354475594376792,0.6455958727498087,8,0.7154362032765404,-14.564191902532786,0.19217273321444894,176.59937424083262,0.417917684831438
Anti-Hero (638),Taylor Swift,Classical,44,0.26400434995946587,0.99458198903526,0.1854088503740543,0.892058860209694,1,0.06917419050541718,-26.793441135328184,0.08674776780397409,176.35495993908506,0.24589793352648104
Levitating (639),David Bowie,Classical,59,0.41524097233404045,0.2018418353637581,0.18206312888185539,0.7328774528838984,5,0.3312083023285216,-10.19643291011478,0.3370027913372585,124.37152691202395,0.47671193185681415
Anti-Hero (640),David Bowie,Classical,71,0.8884641099229207,0.2581039291604684,0.5128628793769912,0.5083554875645923,0,0.28249872662096454,-4.91762174499485,0.1290041750232589,159.50874606602596,0.9204723006138882
Skinny Love (641),Taylor Swift,Electronic,66,0.8243268918792692,0.11354064232628669,0.8447975811881461,0.9918317924636303,6,0.5551597297901548,-8.446581560927516,0.5231301129062244,81.32685408608751,0.7239842652481513
Wonderwall (642),Post Malone,Hip-Hop,71,0.6300398784799822,0.9175430096537447,0.07960507699250563,0.26610795616929916,2,0.7304162650197356,-14.30224461184028,0.6330289054077425,134.78115847248026,0.6619495864798933
Wonderwall (643),Dua Lipa,Country,64,0.8581203942511035,0.7778112444584507,0.7069563184934227,0.833191659785454,6,0.5328764346967474,-28.646523641956215,0.5782886151734037,154.3299172306979,0.4412458764311774
As It Was (644),Ed Sheeran,Indie,35,0.7837723890172492,0.8223391114568475,0.6543464596528576,0.42679037219391935,3,0.9310259929750676,-1.996769784874246,0.25924013539027013,101.6943225407336,0.6711124983744359
Wonderwall (645),The Weeknd,Electronic,97,0.4289849318408905,0.9027637879645087,0.8725199518293624,0.6487351388757342,8,0.9514426388873319,-8.83531354264096,0.9088240309687968,86.11717551659437,0.03237537727440809
Blinding Lights (646),Billie Eilish,Hip-Hop,47,0.20106515204994513,0.5248999867258383,0.24414756050690722,0.727268470452434,4,0.3614653284985154,-7.624072849040012,0.021172363735378452,95.59189359064558,0.5862386720298944
